Match_ID,Season,Match_Date,Home_Team,Away_Team,Venue_City,Home_Formation,Away_Formation,Home_Possession_Pct,Away_Possession_Pct,Home_Shots_On_Target,Away_Shots_On_Target,Home_Goals,Away_Goals,Home_Foreign_Goal_Contribution,Home_Indian_Goal_Contribution,Away_Foreign_Goal_Contribution,Away_Indian_Goal_Contribution,Home_Corners,Away_Corners,Home_Yellow_Cards,Away_Yellow_Cards,Home_Red_Cards,Away_Red_Cards,Home_Indian_Player_Rating_Avg,Home_Foreign_Player_Rating_Avg,Away_Indian_Player_Rating_Avg,Away_Foreign_Player_Rating_Avg,Home_Squad_Market_Value_Cr,Home_Foreign_Player_Market_Value_Cr,Away_Squad_Market_Value_Cr,Away_Foreign_Player_Market_Value_Cr,Home_Foreign_Clearances_Tackles,Home_Indian_Clearances_Tackles,Away_Foreign_Clearances_Tackles,Away_Indian_Clearances_Tackles,Home_Foreign_Big_Chances_Created,Home_Indian_Big_Chances_Created,Away_Foreign_Big_Chances_Created,Away_Indian_Big_Chances_Created,Home_Foreign_Big_Chances_Missed,Home_Indian_Big_Chances_Missed,Away_Foreign_Big_Chances_Missed,Away_Indian_Big_Chances_Missed,Home_Foreign_Interception_Rate,Home_Indian_Interception_Rate,Away_Foreign_Interception_Rate,Away_Indian_Interception_Rate,Home_Injury_Count,Away_Injury_Count,Weather_Condition,Pitch_Condition,Match_Condition,Home_Fatigue_Index,Away_Fatigue_Index,Home_Team_Chemistry_Score,Away_Team_Chemistry_Score,H2H_Home_Wins_Last5,H2H_Away_Wins_Last5,Referee_Strictness_Index,Home_Recent_Form_Pts,Away_Recent_Form_Pts,Home_Set_Piece_Conversion_Pct,Away_Set_Piece_Conversion_Pct,Key_Player_Missing_Side,Home_Foreign_Player_Ratio,Away_Foreign_Player_Ratio,Match_Result,Home_Points,Away_Points
ISL00053,2015-16,2015-12-30,NorthEast United FC,Jamshedpur FC,Guwahati,4-2-3-1,5-3-2,50.8,49.2,5,2,1,1,0,1,1,0,5,2,4,2,0,0,5.88,6.25,7.16,7.01,37.9,23.1,36.2,21.3,10,18,12,15,0,1,1,2,0,1,3,2,15.2,17.1,33.9,38.3,3,1,Humid,Good,Day,7.0,7.0,6.16,7.0,0,0,4.7,7,7,26.8,20.8,Away,0.41,0.32,Draw,1,1
ISL00054,2015-16,2015-12-31,Kerala Blasters,Bengaluru FC,Kochi,4-3-3,4-2-3-1,43.6,56.4,3,4,3,0,2,1,0,0,8,7,3,2,0,0,6.76,7.84,6.53,7.07,45.7,26.5,55.2,27.9,14,14,7,17,1,0,2,1,1,1,3,2,33.6,25.7,35.0,31.1,1,1,Clear,Good,Night,3.8,8.0,4.3,4.75,1,0,3.0,10,6,13.8,14.3,,0.31,0.37,Home_Win,3,0
ISL00055,2015-16,2016-01-01,NorthEast United FC,Odisha FC,Guwahati,3-4-3,3-4-3,43.9,56.1,3,3,1,3,0,1,3,0,3,10,0,0,1,0,6.39,7.61,6.71,6.28,45.4,25.1,47.7,28.9,5,13,6,17,0,2,0,1,0,2,1,1,26.4,44.4,37.1,47.1,2,1,Humid,Average,Night,6.9,2.6,6.42,7.21,0,1,3.9,5,2,11.7,9.8,,0.44,0.34,Away_Win,0,3
ISL00056,2015-16,2016-01-02,Punjab FC,Mumbai City FC,Mohali,4-2-3-1,4-4-2,56.1,43.9,13,6,5,1,2,3,1,0,6,5,0,6,0,0,7.17,6.49,6.65,7.08,43.4,19.5,49.0,30.3,11,12,5,18,4,1,1,1,5,3,1,1,38.4,55.0,38.9,24.6,1,0,Overcast,Good,Night,0.1,7.6,8.72,8.6,0,0,1.4,5,4,25.9,20.5,,0.41,0.42,Home_Win,3,0
ISL00057,2015-16,2016-01-03,Hyderabad FC,NorthEast United FC,Hyderabad,3-5-2,4-3-3,51.9,48.1,6,4,3,3,1,2,1,2,3,6,2,1,0,0,6.11,7.33,6.68,8.15,63.9,30.2,39.4,24.8,16,11,10,10,3,2,0,4,4,2,0,5,42.4,42.5,54.2,20.0,0,1,Humid,Good,Night,6.1,8.8,6.82,7.4,0,0,2.9,11,4,26.6,27.2,,0.34,0.45,Draw,1,1
ISL00058,2015-16,2016-01-05,Kerala Blasters,Odisha FC,Kochi,3-5-2,3-5-2,46.4,53.6,11,8,1,1,1,0,0,1,5,6,1,1,0,0,6.91,7.46,6.47,6.85,33.9,21.3,44.6,30.9,9,14,10,10,0,0,0,1,0,1,0,1,44.4,51.4,54.8,49.7,1,1,Clear,Average,Night,5.8,5.1,5.98,7.42,1,0,3.5,13,4,17.2,7.1,Both,0.39,0.36,Draw,1,1
ISL00059,2015-16,2016-01-06,Chennaiyin FC,NorthEast United FC,Chennai,3-4-3,5-3-2,53.5,46.5,3,5,1,3,0,1,1,2,6,6,1,4,0,0,6.54,7.33,6.69,7.14,50.3,29.2,40.8,27.7,11,14,7,12,1,1,3,2,1,2,3,4,43.1,36.5,22.2,16.5,1,0,Overcast,Good,Night,5.6,8.5,5.8,6.36,0,0,7.1,4,4,10.5,10.5,,0.47,0.35,Away_Win,0,3
ISL00060,2015-16,2016-01-06,Jamshedpur FC,NorthEast United FC,Jamshedpur,4-4-2,4-4-2,33.3,66.7,5,7,2,0,2,0,0,0,6,6,1,3,0,0,7.83,6.93,6.97,7.07,39.9,24.9,38.2,21.1,9,10,12,13,2,2,2,0,3,2,4,1,34.5,42.9,42.1,46.9,1,0,Rainy,Average,Night,3.8,8.0,7.4,8.71,0,0,2.1,5,6,24.3,10.9,,0.44,0.41,Home_Win,3,0
ISL00061,2015-16,2016-01-06,Chennaiyin FC,ATK Mohun Bagan,Chennai,4-4-2,5-3-2,52.6,47.4,6,4,2,0,0,2,0,0,8,4,2,2,1,0,6.11,7.15,5.01,6.99,25.4,17.5,59.5,33.2,11,14,6,15,3,0,2,1,3,1,2,2,30.7,29.8,29.2,19.6,4,0,Overcast,Average,Night,0.1,2.1,7.93,5.86,0,1,4.6,3,10,27.1,27.4,,0.48,0.36,Home_Win,3,0
ISL00062,2015-16,2016-01-16,NorthEast United FC,Odisha FC,Guwahati,5-3-2,5-3-2,51.2,48.8,3,8,1,2,0,1,1,1,4,7,1,3,0,0,6.39,7.35,8.05,6.05,52.0,32.3,44.2,20.1,11,14,12,15,2,1,1,0,2,2,2,1,34.1,17.4,16.2,25.2,1,0,Clear,Poor,Night,6.9,4.6,7.54,7.67,0,2,3.3,5,4,19.4,14.0,,0.46,0.46,Away_Win,0,3
ISL00063,2015-16,2016-01-17,FC Goa,Kerala Blasters,Goa,3-5-2,4-4-2,59.3,40.7,9,11,0,3,0,0,1,2,4,1,4,5,1,0,6.6,7.36,7.52,6.28,36.5,16.9,41.5,23.0,14,17,7,10,3,1,3,0,4,2,3,0,23.9,36.4,42.5,21.1,1,1,Overcast,Good,Night,4.0,1.8,6.06,7.38,1,0,1.4,11,11,15.5,9.2,,0.48,0.41,Away_Win,0,3
ISL00064,2015-16,2016-01-17,Jamshedpur FC,East Bengal FC,Jamshedpur,3-4-3,3-4-3,63.2,36.8,4,3,0,2,0,0,1,1,1,3,3,3,0,0,7.44,6.66,7.02,6.32,51.9,27.4,50.4,24.9,8,12,12,11,0,1,3,1,2,2,4,1,20.2,15.9,50.2,39.1,1,0,Humid,Good,Night,4.2,7.6,4.76,5.99,0,0,1.1,8,5,21.5,20.1,,0.33,0.35,Away_Win,0,3
ISL00065,2015-16,2016-01-23,Mumbai City FC,East Bengal FC,Mumbai,3-5-2,5-3-2,59.7,40.3,4,1,2,0,1,1,0,0,6,7,2,2,1,0,6.64,6.75,7.19,7.48,38.4,23.0,21.2,10.2,11,11,20,10,3,1,2,0,3,2,4,0,26.3,20.1,47.1,34.6,1,0,Rainy,Average,Night,7.5,0.5,6.27,3.51,0,1,4.0,1,7,14.9,18.2,,0.33,0.41,Home_Win,3,0
ISL00066,2015-16,2016-01-25,Mumbai City FC,Chennaiyin FC,Mumbai,5-3-2,3-5-2,54.8,45.2,6,8,2,1,2,0,0,1,5,3,4,1,0,0,7.47,7.73,6.93,6.93,23.1,11.8,29.2,19.1,6,16,11,9,2,2,2,1,2,3,2,1,18.0,44.5,39.5,23.2,1,2,Overcast,Average,Night,9.3,6.9,9.12,7.27,0,0,8.0,4,3,5.4,25.5,,0.31,0.48,Home_Win,3,0
ISL00067,2015-16,2016-01-26,Punjab FC,Chennaiyin FC,Mohali,5-3-2,4-3-3,50.6,49.4,2,5,1,4,0,1,3,1,5,4,3,0,0,0,6.64,7.97,5.48,6.77,34.6,23.9,47.6,21.7,8,14,8,10,3,2,7,1,3,4,8,3,24.8,37.3,36.2,34.7,0,2,Humid,Average,Day,5.0,0.7,7.09,7.24,1,0,4.1,8,3,27.9,15.2,,0.33,0.44,Away_Win,0,3
ISL00068,2015-16,2016-01-27,Odisha FC,East Bengal FC,Bhubaneswar,3-4-3,4-3-3,59.4,40.6,4,9,1,1,1,0,0,1,5,5,0,1,0,0,6.88,7.15,7.13,6.58,45.4,31.2,19.2,9.3,9,18,14,12,1,0,2,3,1,0,4,4,54.5,33.2,23.9,47.0,1,0,Rainy,Average,Night,0.9,3.1,8.05,6.96,0,1,5.8,7,7,26.8,29.9,,0.42,0.46,Draw,1,1
ISL00069,2015-16,2016-02-07,ATK Mohun Bagan,Chennaiyin FC,Kolkata,3-5-2,4-3-3,58.8,41.2,7,3,2,1,2,0,1,0,5,6,5,3,0,0,7.09,7.1,6.45,6.44,55.0,36.4,56.0,34.5,11,8,6,8,2,2,2,3,4,2,4,4,54.1,17.0,49.4,51.1,4,1,Overcast,Average,Day,1.9,7.0,5.15,4.57,1,1,9.2,10,6,5.5,12.9,Home,0.31,0.45,Home_Win,3,0
ISL00070,2015-16,2016-02-14,FC Goa,East Bengal FC,Goa,3-5-2,4-2-3-1,54.0,46.0,6,6,1,2,1,0,0,2,5,5,0,3,0,0,6.36,8.4,7.51,7.23,57.3,32.6,58.3,34.5,11,15,13,12,1,1,5,1,2,1,5,2,41.4,53.2,47.6,21.2,1,2,Overcast,Poor,Day,3.0,1.4,6.32,6.73,0,0,6.4,8,5,7.0,28.5,,0.45,0.42,Away_Win,0,3
ISL00071,2015-16,2016-02-15,Kerala Blasters,Jamshedpur FC,Kochi,4-2-3-1,3-4-3,53.4,46.6,2,5,0,0,0,0,0,0,2,6,0,2,0,0,7.05,6.03,7.44,7.25,61.6,40.7,50.3,28.0,14,10,8,15,3,0,1,1,4,1,2,3,49.7,21.0,28.1,55.0,2,3,Humid,Good,Night,6.3,5.7,8.32,8.68,1,1,5.7,11,5,10.7,21.7,,0.32,0.39,Draw,1,1
ISL00072,2015-16,2016-02-17,Chennaiyin FC,Jamshedpur FC,Chennai,3-4-3,3-4-3,46.1,53.9,7,7,3,1,2,1,1,0,6,6,1,4,0,0,7.29,6.12,6.87,7.29,46.6,22.5,41.0,26.7,11,16,12,17,2,1,1,3,3,2,1,5,20.1,31.2,47.8,26.4,1,0,Rainy,Average,Night,6.7,6.4,5.79,6.64,0,1,4.7,6,5,5.6,13.4,,0.34,0.32,Home_Win,3,0
ISL00073,2015-16,2016-02-17,Kerala Blasters,East Bengal FC,Kochi,3-5-2,4-3-3,45.3,54.7,5,3,2,0,1,1,0,0,4,6,6,3,0,0,6.1,6.98,8.04,6.0,32.4,17.1,63.0,32.1,8,14,9,13,1,0,3,1,2,1,3,1,26.0,50.2,22.1,28.8,0,1,Humid,Poor,Night,5.7,2.1,9.23,8.45,1,0,6.1,9,8,11.5,22.4,,0.41,0.46,Home_Win,3,0
ISL00074,2015-16,2016-02-19,ATK Mohun Bagan,Kerala Blasters,Kolkata,4-2-3-1,5-3-2,54.2,45.8,4,7,1,1,1,0,1,0,9,5,2,2,0,0,5.7,6.17,7.92,6.66,47.4,26.8,27.1,13.6,13,11,6,11,0,2,3,0,1,3,3,0,22.0,54.0,15.8,37.5,0,2,Clear,Good,Night,6.5,6.7,7.11,6.87,0,0,6.1,10,11,21.6,22.0,,0.49,0.5,Draw,1,1
ISL00075,2015-16,2016-02-20,East Bengal FC,FC Goa,Kolkata,4-3-3,3-4-3,50.9,49.1,7,9,3,1,2,1,1,0,3,6,6,2,0,0,6.85,7.9,6.38,6.2,31.1,19.8,44.7,25.9,11,20,6,9,0,1,4,1,1,1,4,2,48.5,47.7,27.0,35.1,0,0,Overcast,Average,Night,3.2,8.1,6.13,6.55,1,0,8.7,7,7,26.4,24.1,,0.33,0.44,Home_Win,3,0
ISL00076,2015-16,2016-02-21,Kerala Blasters,Bengaluru FC,Kochi,3-4-3,3-4-3,52.9,47.1,6,7,3,1,2,1,0,1,5,3,3,1,0,0,7.16,6.97,6.24,7.14,47.2,27.0,28.4,13.5,6,12,11,19,2,1,4,0,2,1,5,1,25.7,44.6,18.1,43.7,0,1,Clear,Good,Night,7.8,3.9,7.95,7.51,2,0,4.3,9,5,13.9,13.6,Away,0.4,0.39,Home_Win,3,0
ISL00077,2015-16,2016-02-25,Mumbai City FC,Odisha FC,Mumbai,4-3-3,4-3-3,42.0,58.0,8,2,2,3,1,1,2,1,3,3,2,4,0,0,6.69,5.79,6.91,7.96,27.3,13.2,38.0,23.6,12,14,8,8,2,0,2,0,2,0,2,0,41.4,37.3,27.5,52.5,0,1,Overcast,Good,Night,0.5,1.9,7.39,6.87,0,0,8.2,7,8,13.5,16.1,,0.44,0.4,Away_Win,0,3
ISL00078,2015-16,2016-02-28,Kerala Blasters,Mumbai City FC,Kochi,4-2-3-1,4-3-3,41.5,58.5,7,5,4,0,3,1,0,0,3,4,1,2,0,1,6.16,6.55,6.5,6.87,48.5,26.0,34.3,23.5,14,13,10,15,0,2,1,0,0,2,2,1,44.1,47.7,42.1,19.4,0,1,Overcast,Good,Night,8.2,5.4,7.38,7.7,1,1,2.5,11,7,26.3,5.3,,0.4,0.45,Home_Win,3,0
ISL00079,2015-16,2016-02-29,Jamshedpur FC,FC Goa,Jamshedpur,3-5-2,4-2-3-1,60.5,39.5,5,5,1,2,0,1,0,2,3,2,2,1,0,0,6.46,7.82,5.91,6.87,41.0,21.8,48.3,31.5,8,9,7,10,3,2,0,0,6,3,1,0,27.0,49.4,27.2,54.7,1,1,Overcast,Good,Night,6.4,3.6,8.03,7.36,0,1,8.3,5,4,14.6,8.3,Away,0.34,0.35,Away_Win,0,3
ISL00080,2015-16,2016-03-03,Jamshedpur FC,Hyderabad FC,Jamshedpur,4-3-3,3-4-3,55.3,44.7,15,5,3,2,2,1,2,0,5,9,3,1,0,0,6.32,7.7,6.87,8.03,74.0,38.9,39.4,26.4,4,11,11,14,2,0,0,0,2,0,2,0,39.9,52.0,26.2,41.4,1,1,Overcast,Average,Night,3.4,9.5,6.49,7.74,0,2,8.9,4,9,6.2,11.4,,0.39,0.35,Home_Win,3,0
ISL00081,2015-16,2016-03-03,Kerala Blasters,East Bengal FC,Kochi,3-5-2,5-3-2,56.0,44.0,5,3,1,2,1,0,1,1,8,5,1,6,0,0,6.09,7.21,7.53,7.38,36.4,17.9,63.2,29.6,12,22,11,10,2,1,2,0,2,2,3,0,31.4,37.6,19.1,27.9,3,1,Overcast,Good,Night,9.0,1.2,7.79,8.21,2,0,6.4,11,7,14.8,16.8,,0.47,0.37,Away_Win,0,3
ISL00082,2015-16,2016-03-04,Chennaiyin FC,Hyderabad FC,Chennai,4-4-2,3-4-3,48.0,52.0,1,6,0,1,0,0,1,0,3,3,2,2,0,0,8.3,5.87,7.01,6.25,46.1,25.5,38.7,21.5,10,14,11,7,2,0,4,0,3,1,7,1,22.4,20.7,45.9,31.2,0,1,Rainy,Average,Night,4.4,2.8,7.61,4.63,0,0,9.4,9,6,28.1,17.6,,0.37,0.45,Away_Win,0,3
ISL00083,2015-16,2016-03-07,NorthEast United FC,Punjab FC,Guwahati,5-3-2,4-4-2,59.4,40.6,7,2,1,1,0,1,0,1,6,8,1,4,0,0,6.67,6.79,5.85,7.06,38.4,21.6,65.2,44.1,6,16,5,10,1,1,1,1,1,2,1,1,22.1,32.1,39.1,34.9,1,0,Humid,Average,Night,3.7,1.0,9.21,8.92,0,0,3.6,4,5,20.8,16.4,,0.4,0.45,Draw,1,1
ISL00084,2015-16,2016-03-09,Odisha FC,Bengaluru FC,Bhubaneswar,3-4-3,4-3-3,54.5,45.5,6,10,0,4,0,0,3,1,6,6,2,2,0,0,6.01,7.04,6.65,6.4,43.7,28.1,41.5,27.4,12,19,8,12,2,2,2,2,2,3,2,2,49.3,27.9,41.4,42.5,2,0,Clear,Good,Night,0.3,4.5,6.57,7.1,0,1,1.8,11,5,18.5,27.8,,0.38,0.47,Away_Win,0,3
ISL00085,2015-16,2016-03-11,NorthEast United FC,Jamshedpur FC,Guwahati,4-2-3-1,4-2-3-1,52.5,47.5,6,7,2,2,1,1,2,0,4,7,2,1,0,0,6.14,6.57,7.88,6.66,64.9,42.1,42.1,25.2,11,17,4,12,2,0,8,0,4,1,8,2,44.7,22.2,16.9,51.2,2,2,Clear,Good,Night,5.0,9.1,7.0,7.74,0,1,8.2,5,4,26.6,16.4,,0.4,0.38,Draw,1,1
ISL00086,2015-16,2016-03-11,Odisha FC,Punjab FC,Bhubaneswar,5-3-2,3-4-3,46.2,53.8,3,3,1,1,0,1,1,0,3,6,3,2,0,0,7.02,8.51,6.37,6.85,44.2,25.7,49.7,30.5,10,14,14,14,0,0,3,1,0,1,3,3,38.0,27.0,41.5,20.2,1,1,Clear,Good,Night,8.9,8.9,7.32,8.32,0,0,9.3,8,5,29.1,17.7,Away,0.39,0.36,Draw,1,1
ISL00087,2015-16,2016-03-12,FC Goa,Odisha FC,Goa,4-2-3-1,4-4-2,58.7,41.3,4,7,2,1,2,0,1,0,5,6,3,2,0,0,7.34,8.29,8.17,6.39,41.0,23.2,75.1,38.8,9,10,11,18,1,2,2,1,1,3,3,1,15.7,54.2,46.3,43.7,0,2,Rainy,Average,Day,9.9,6.1,6.95,8.54,0,0,2.5,6,8,14.6,13.7,,0.39,0.46,Home_Win,3,0
ISL00088,2015-16,2016-03-12,Odisha FC,Punjab FC,Bhubaneswar,5-3-2,3-4-3,48.9,51.1,3,5,1,2,1,0,2,0,4,5,2,5,0,0,6.49,6.28,6.15,5.89,43.8,28.2,37.8,19.5,10,9,7,12,0,1,3,1,1,2,3,1,45.1,45.9,19.3,52.3,2,2,Humid,Average,Night,6.8,7.2,5.84,6.07,0,0,7.1,5,6,6.6,19.9,,0.45,0.34,Away_Win,0,3
ISL00089,2015-16,2016-03-14,Chennaiyin FC,Odisha FC,Chennai,4-2-3-1,4-4-2,49.8,50.2,6,4,3,0,0,3,0,0,8,3,2,1,0,0,6.74,7.83,6.15,6.64,57.4,38.6,37.9,17.7,10,13,7,10,2,0,2,0,3,1,3,0,47.3,25.3,20.2,22.3,2,1,Overcast,Average,Night,6.6,6.1,8.08,7.51,0,0,3.5,6,4,16.9,13.3,,0.42,0.48,Home_Win,3,0
ISL00090,2015-16,2016-03-15,East Bengal FC,Odisha FC,Kolkata,3-4-3,4-3-3,50.6,49.4,4,7,0,1,0,0,1,0,8,4,4,1,0,0,7.43,6.52,6.75,7.63,49.3,30.5,50.1,33.8,11,15,8,15,0,2,1,2,0,2,2,4,38.1,26.2,18.8,37.4,0,0,Overcast,Average,Night,0.5,2.6,8.33,6.51,1,0,4.5,10,1,28.6,20.3,Away,0.47,0.44,Away_Win,0,3
ISL00091,2015-16,2016-03-18,FC Goa,Jamshedpur FC,Goa,4-4-2,4-2-3-1,32.5,67.5,6,4,1,0,0,1,0,0,2,3,3,2,0,0,6.6,7.77,7.56,6.51,56.0,36.4,35.9,18.7,8,3,7,12,3,0,2,0,4,0,2,2,54.3,19.7,39.2,22.0,1,3,Clear,Average,Night,4.6,0.8,6.55,8.19,2,0,3.2,6,5,15.5,26.0,,0.48,0.35,Home_Win,3,0
ISL00092,2015-16,2016-03-20,Odisha FC,Bengaluru FC,Bhubaneswar,4-2-3-1,4-3-3,62.5,37.5,3,3,1,0,0,1,0,0,6,6,3,2,0,0,7.11,6.47,7.18,6.58,40.9,28.0,49.6,34.6,8,14,11,12,2,2,2,2,2,3,4,3,16.8,16.8,37.1,30.7,3,0,Clear,Average,Night,8.1,5.8,6.03,8.55,0,2,7.3,4,7,25.9,6.4,,0.45,0.47,Home_Win,3,0
ISL00093,2015-16,2016-03-22,NorthEast United FC,Kerala Blasters,Guwahati,4-2-3-1,3-5-2,54.0,46.0,6,11,0,2,0,0,2,0,6,8,0,3,0,0,6.62,7.28,6.35,7.07,50.9,23.4,46.8,21.1,6,6,5,23,0,0,0,0,0,0,0,0,47.3,39.0,33.0,27.6,1,1,Rainy,Good,Night,1.4,1.0,7.46,8.63,0,0,2.3,5,10,8.3,21.1,Home,0.34,0.32,Away_Win,0,3
ISL00094,2015-16,2016-03-23,Odisha FC,Chennaiyin FC,Bhubaneswar,4-2-3-1,3-5-2,49.4,50.6,2,6,0,2,0,0,2,0,4,2,6,2,0,0,6.62,6.5,7.02,6.78,52.9,35.4,32.2,20.9,7,15,4,11,2,0,2,2,2,0,2,2,39.6,46.7,35.3,29.8,1,0,Clear,Average,Night,9.1,2.7,9.06,6.18,0,1,7.0,6,9,29.1,27.9,,0.4,0.46,Away_Win,0,3
ISL00095,2015-16,2016-03-24,Punjab FC,Jamshedpur FC,Mohali,4-4-2,3-5-2,49.9,50.1,1,3,4,0,2,2,0,0,7,7,1,3,0,0,6.89,6.93,7.57,7.35,60.7,31.5,42.4,24.7,13,17,6,22,0,0,3,1,0,1,6,4,24.3,23.0,45.2,33.4,2,0,Humid,Good,Night,0.9,0.2,8.12,6.59,1,1,2.9,8,4,23.4,13.0,,0.4,0.33,Home_Win,3,0
ISL00096,2015-16,2016-03-25,East Bengal FC,ATK Mohun Bagan,Kolkata,4-4-2,4-3-3,64.0,36.0,6,7,2,0,2,0,0,0,6,3,0,4,0,0,6.57,6.96,8.38,7.0,28.5,16.2,48.4,22.3,6,8,6,17,3,1,2,1,4,1,4,1,28.5,50.2,21.4,30.4,2,2,Humid,Good,Night,3.8,1.0,6.79,5.91,0,0,8.0,9,8,10.5,9.1,Away,0.38,0.49,Home_Win,3,0
ISL00097,2015-16,2016-03-27,FC Goa,Bengaluru FC,Goa,4-3-3,4-3-3,48.5,51.5,1,2,0,1,0,0,1,0,3,2,2,4,0,0,6.68,7.41,7.56,7.18,39.4,25.6,33.1,20.4,3,15,13,9,2,2,2,3,2,4,3,5,21.1,17.6,17.8,36.7,2,2,Overcast,Good,Night,4.8,9.0,5.27,6.27,0,0,8.2,9,6,26.3,12.2,,0.49,0.31,Away_Win,0,3
ISL00098,2015-16,2016-03-28,FC Goa,Kerala Blasters,Goa,4-2-3-1,3-4-3,52.3,47.7,5,5,1,1,0,1,1,0,4,10,4,3,0,0,7.37,6.63,6.82,6.28,53.4,33.6,51.2,32.0,7,15,9,15,2,3,2,4,3,5,2,4,54.7,41.6,28.5,34.4,2,1,Rainy,Good,Day,5.5,5.5,7.59,6.8,1,1,8.7,9,10,26.4,7.5,Home,0.32,0.35,Draw,1,1
ISL00099,2015-16,2016-03-28,Bengaluru FC,FC Goa,Bengaluru,5-3-2,3-4-3,42.9,57.1,7,3,1,1,1,0,0,1,9,2,0,5,0,0,6.49,5.96,6.57,7.07,43.4,21.1,70.8,44.2,5,11,9,13,1,0,1,1,1,0,1,1,47.0,44.8,38.6,39.4,1,2,Clear,Average,Night,2.4,4.6,9.2,6.11,1,0,7.4,6,10,5.5,15.5,Home,0.46,0.37,Draw,1,1
ISL00100,2015-16,2016-03-29,Bengaluru FC,Chennaiyin FC,Bengaluru,4-4-2,5-3-2,52.0,48.0,3,5,0,2,0,0,1,1,2,5,1,2,0,0,7.76,6.98,6.27,7.21,52.1,32.0,43.1,26.9,12,16,5,23,3,0,3,0,5,1,4,1,45.3,30.2,43.1,20.1,1,2,Clear,Good,Day,5.1,4.9,8.68,7.64,1,0,6.2,7,9,18.5,6.3,Away,0.31,0.34,Away_Win,0,3
ISL00101,2015-16,2016-04-01,FC Goa,East Bengal FC,Goa,4-2-3-1,4-2-3-1,54.7,45.3,2,5,0,1,0,0,1,0,4,3,5,1,0,0,7.17,6.65,6.55,7.37,35.4,16.5,59.5,36.9,8,12,7,6,5,0,0,1,5,1,0,1,30.7,44.1,51.3,36.5,2,0,Humid,Good,Night,8.4,2.1,7.73,7.24,0,2,4.6,8,9,28.0,21.3,,0.32,0.49,Away_Win,0,3
ISL00102,2015-16,2016-04-04,Punjab FC,East Bengal FC,Mohali,4-3-3,4-4-2,57.1,42.9,4,11,1,4,0,1,2,2,6,6,3,3,0,0,7.02,7.16,6.26,7.62,54.7,29.5,31.3,20.1,9,13,6,8,1,1,4,1,1,3,4,1,41.5,22.5,26.4,15.9,2,1,Rainy,Good,Day,3.4,0.2,7.44,8.32,0,0,6.6,8,12,21.6,25.9,Away,0.34,0.32,Away_Win,0,3
ISL00103,2015-16,2016-04-04,FC Goa,Mumbai City FC,Goa,5-3-2,4-4-2,45.9,54.1,3,5,0,1,0,0,0,1,3,5,3,1,0,0,7.48,8.33,6.97,6.54,33.5,21.9,46.7,25.5,13,13,13,9,5,2,6,1,6,2,7,1,22.7,39.3,51.6,29.6,2,2,Rainy,Average,Night,3.6,0.8,7.34,5.95,0,0,1.5,5,6,5.9,22.9,,0.41,0.4,Away_Win,0,3
ISL00104,2015-16,2016-04-06,East Bengal FC,NorthEast United FC,Kolkata,4-4-2,5-3-2,35.4,64.6,11,5,3,1,1,2,1,0,5,6,1,3,0,0,7.43,7.11,6.04,7.39,56.9,31.7,51.1,35.2,7,13,15,13,3,2,1,2,3,2,1,3,37.6,40.4,36.6,39.6,1,0,Rainy,Good,Night,7.4,8.3,6.77,7.86,0,1,1.3,12,2,11.2,16.5,,0.43,0.41,Home_Win,3,0
ISL00105,2015-16,2016-04-07,Odisha FC,Hyderabad FC,Bhubaneswar,4-4-2,4-2-3-1,50.3,49.7,7,8,4,1,3,1,0,1,4,3,3,3,0,0,7.42,7.3,7.69,6.5,46.6,28.0,46.0,26.3,10,14,8,8,3,0,1,3,5,0,1,3,32.6,27.9,26.2,36.8,0,0,Rainy,Good,Night,7.2,0.3,5.72,8.15,0,0,9.7,6,8,17.1,6.6,,0.41,0.47,Home_Win,3,0
ISL00106,2015-16,2016-04-07,Hyderabad FC,Bengaluru FC,Hyderabad,4-2-3-1,4-3-3,47.9,52.1,4,4,0,1,0,0,1,0,6,4,2,3,0,0,6.76,7.51,6.39,6.94,44.8,28.3,46.8,24.2,10,10,8,13,1,1,3,1,1,2,5,1,46.7,25.6,27.2,36.1,2,3,Rainy,Good,Night,2.3,8.5,7.12,6.47,0,0,2.9,7,7,24.8,9.7,,0.31,0.5,Away_Win,0,3
ISL00107,2015-16,2016-04-12,Jamshedpur FC,Hyderabad FC,Jamshedpur,4-2-3-1,4-2-3-1,43.9,56.1,4,5,2,1,0,2,1,0,7,4,3,2,0,0,6.12,7.29,6.04,6.85,33.1,21.7,51.6,36.0,9,10,6,19,1,0,1,0,2,2,1,1,30.1,54.0,43.3,21.6,1,1,Rainy,Good,Day,0.8,8.8,9.16,7.26,1,2,9.3,4,4,11.8,14.3,,0.41,0.48,Home_Win,3,0
ISL00108,2015-16,2016-04-13,Kerala Blasters,Mumbai City FC,Kochi,3-5-2,4-2-3-1,45.4,54.6,6,4,3,2,1,2,1,1,8,4,3,3,0,0,7.0,6.86,5.27,7.89,47.0,30.1,50.3,26.1,6,12,6,9,1,1,2,1,3,1,3,1,49.6,18.9,25.2,51.4,2,1,Humid,Good,Night,6.7,5.2,6.43,5.32,2,1,9.2,10,9,19.7,7.1,Home,0.39,0.45,Home_Win,3,0
