Match_ID,Season,Match_Date,Home_Team,Away_Team,Venue_City,Home_Formation,Away_Formation,Home_Indian_Player_Rating_Avg,Home_Foreign_Player_Rating_Avg,Away_Indian_Player_Rating_Avg,Away_Foreign_Player_Rating_Avg,Home_Squad_Market_Value_Cr,Home_Foreign_Player_Market_Value_Cr,Away_Squad_Market_Value_Cr,Away_Foreign_Player_Market_Value_Cr,Home_Foreign_Clearances_Tackles,Home_Indian_Clearances_Tackles,Away_Foreign_Clearances_Tackles,Away_Indian_Clearances_Tackles,Home_Foreign_Big_Chances_Created,Home_Indian_Big_Chances_Created,Away_Foreign_Big_Chances_Created,Away_Indian_Big_Chances_Created,Home_Foreign_Big_Chances_Missed,Home_Indian_Big_Chances_Missed,Away_Foreign_Big_Chances_Missed,Away_Indian_Big_Chances_Missed,Home_Foreign_Interception_Rate,Home_Indian_Interception_Rate,Away_Foreign_Interception_Rate,Away_Indian_Interception_Rate,Home_Injury_Count,Away_Injury_Count,Weather_Condition,Pitch_Condition,Match_Condition,Home_Fatigue_Index,Away_Fatigue_Index,Home_Team_Chemistry_Score,Away_Team_Chemistry_Score,H2H_Home_Wins_Last5,H2H_Away_Wins_Last5,Referee_Strictness_Index,Home_Recent_Form_Pts,Away_Recent_Form_Pts,Home_Set_Piece_Conversion_Pct,Away_Set_Piece_Conversion_Pct,Key_Player_Missing_Side,Home_Foreign_Player_Ratio,Away_Foreign_Player_Ratio,Market_Value_Difference,Market_Value_Ratio,Foreign_Market_Value_Difference,Indian_Market_Value_Difference,Indian_Rating_Difference,Foreign_Rating_Difference,Overall_Rating_Difference,Fatigue_Difference,Chemistry_Difference,Form_Difference,H2H_Wins_Difference,Set_Piece_Conversion_Diff,Foreign_Player_Ratio_Diff,Injury_Count_Diff,Clearance_Tackle_Foreign_Diff,Clearance_Tackle_Indian_Diff,Big_Chance_Created_Foreign_Diff,Big_Chance_Created_Indian_Diff,Big_Chance_Missed_Foreign_Diff,Big_Chance_Missed_Indian_Diff,Interception_Rate_Foreign_Diff,Interception_Rate_Indian_Diff,Home_Historical_Win_Rate,Away_Historical_Win_Rate,Historical_Win_Rate_Diff,Home_Venue_Win_Rate,Away_Venue_Win_Rate,Home_Rolling_Goal_Diff,Away_Rolling_Goal_Diff,Rolling_Goal_Diff_Differential,H2H_Prior_Home_Win_Rate,H2H_Prior_Draw_Rate,H2H_Prior_Away_Win_Rate,Home_Days_Rest,Away_Days_Rest,Days_Rest_Diff,Match_Result
ISL00031,2015-16,2015-11-25,Odisha FC,ATK Mohun Bagan,Bhubaneswar,4-3-3,4-2-3-1,6.55,7.26,5.96,7.53,62.4,31.3,38.8,22.9,6,14,8,11,2,1,1,2,3,1,1,3,42.5,51.5,29.3,37.1,2,1,Clear,Good,Night,7.5,2.0,5.67,6.85,0,0,3.9,7,4,8.7,12.6,Both,0.48,0.5,23.6,1.6082470081837608,8.400000000000002,15.2,0.5899999999999999,-0.27000000000000046,0.15999999999999925,5.5,-1.1799999999999997,3,0,-3.9000000000000004,-0.020000000000000018,1,-2,3,1,-1,2,-2,13.2,14.399999999999999,0.1667,0.25,-0.08330000000000001,0.25,0.3,0.0,-0.25,0.25,0.4,0.28,0.32,14,16,-2,Away_Win
ISL00032,2015-16,2015-11-26,Chennaiyin FC,Hyderabad FC,Chennai,3-5-2,4-2-3-1,6.73,8.01,7.18,6.49,67.2,38.5,59.7,31.2,8,17,13,20,1,1,3,0,1,2,5,0,34.1,52.7,18.7,29.1,0,2,Overcast,Average,Night,5.7,5.9,7.7,6.41,0,0,4.0,1,7,5.7,5.6,,0.47,0.35,7.5,1.1256279521561219,7.300000000000001,0.1999999999999993,-0.4499999999999993,1.5199999999999996,0.5350000000000001,-0.20000000000000018,1.29,-6,0,0.10000000000000053,0.12,-2,-5,-3,-2,1,-4,2,15.400000000000002,23.6,0.0,0.6667,-0.6667,0.4,0.3,-1.5,0.67,-2.17,0.4,0.28,0.32,6,15,-9,Draw
ISL00033,2015-16,2015-11-26,Chennaiyin FC,Kerala Blasters,Chennai,4-4-2,5-3-2,6.79,7.16,6.12,6.04,32.7,17.8,48.0,23.1,11,12,7,13,4,0,2,0,4,0,2,2,48.6,18.8,23.2,27.4,2,1,Clear,Average,Day,7.3,9.8,7.1,7.95,0,0,2.8,2,6,19.1,16.6,Home,0.49,0.42,-15.299999999999997,0.6812498580729462,-5.300000000000001,-9.999999999999996,0.6699999999999999,1.12,0.8949999999999996,-2.500000000000001,-0.8500000000000005,-4,0,2.5,0.07,1,4,-1,2,0,2,-2,25.400000000000002,-8.599999999999998,0.0,0.2857,-0.2857,0.0,0.0,-1.0,-0.29,-0.71,0.4,0.28,0.32,1,1,0,Home_Win
ISL00034,2015-16,2015-11-27,ATK Mohun Bagan,Punjab FC,Kolkata,5-3-2,4-2-3-1,7.77,7.29,6.65,6.92,26.2,14.9,55.6,29.0,12,15,13,8,1,4,0,2,1,4,1,5,24.1,50.0,43.5,19.6,1,0,Humid,Average,Day,6.6,8.2,6.91,8.57,0,0,9.7,7,3,10.1,18.1,,0.36,0.46,-29.400000000000002,0.471222936830407,-14.1,-15.300000000000002,1.1199999999999992,0.3700000000000001,0.7449999999999992,-1.5999999999999996,-1.6600000000000001,4,0,-8.000000000000002,-0.10000000000000003,1,-1,7,1,2,0,-1,-19.4,30.4,0.4,0.5,-0.09999999999999998,0.25,1.0,0.2,2.5,-2.3,0.4,0.28,0.32,2,30,-28,Home_Win
ISL00035,2015-16,2015-11-28,Jamshedpur FC,Mumbai City FC,Jamshedpur,4-3-3,4-4-2,6.73,5.83,6.44,7.88,44.7,24.2,33.0,21.1,15,10,9,10,2,0,2,2,2,2,2,2,45.1,44.3,25.3,26.8,2,0,Clear,Good,Night,1.4,3.5,6.39,8.94,1,0,6.9,7,6,20.5,13.8,,0.47,0.39,11.700000000000003,1.3545450440772593,3.099999999999998,8.600000000000005,0.29000000000000004,-2.05,-0.8799999999999999,-2.1,-2.55,1,1,6.699999999999999,0.07999999999999996,2,6,0,0,-2,0,0,19.8,17.499999999999996,0.375,0.2222,0.1528,0.4,0.1667,-0.5,-0.56,0.06000000000000005,1.0,0.0,0.0,5,5,0,Home_Win
ISL00036,2015-16,2015-11-29,Kerala Blasters,Odisha FC,Kochi,4-4-2,5-3-2,7.05,6.84,7.25,7.22,48.8,32.2,55.7,28.1,9,16,14,7,1,1,4,0,2,1,6,2,43.0,28.5,51.4,29.1,0,1,Humid,Poor,Night,7.0,5.4,6.37,6.73,0,0,1.1,6,4,16.7,12.5,,0.42,0.36,-6.900000000000006,0.8761219252922934,4.100000000000001,-11.000000000000007,-0.20000000000000018,-0.3799999999999999,-0.28999999999999915,1.5999999999999996,-0.3600000000000003,2,0,4.199999999999999,0.06,-1,-5,9,-3,1,-4,-1,-8.399999999999999,-0.6000000000000014,0.25,0.1429,0.1071,0.6667,0.0,-0.38,-0.29,-0.09000000000000002,0.4,0.28,0.32,3,4,-1,Home_Win
ISL00037,2015-16,2015-11-29,ATK Mohun Bagan,FC Goa,Kolkata,4-4-2,4-2-3-1,7.27,6.52,6.82,6.95,16.2,10.4,50.1,23.2,10,12,12,11,0,1,1,1,0,2,2,1,48.4,22.3,47.1,53.2,2,1,Rainy,Poor,Night,2.5,3.6,7.17,6.27,0,0,2.3,9,8,11.9,29.3,Away,0.37,0.4,-33.900000000000006,0.32335322887161094,-12.799999999999999,-21.1,0.4499999999999993,-0.4300000000000006,0.009999999999999787,-1.1,0.9000000000000004,1,0,-17.4,-0.030000000000000027,1,-2,1,-1,0,-2,1,1.2999999999999972,-30.900000000000002,0.5,0.5,0.0,0.4,0.6667,0.33,0.75,-0.42,0.4,0.28,0.32,2,30,-28,Away_Win
ISL00038,2015-16,2015-12-02,Kerala Blasters,East Bengal FC,Kochi,3-4-3,3-5-2,6.41,6.27,5.69,7.6,42.8,22.6,54.3,29.6,8,11,5,14,1,0,1,3,1,0,1,4,35.8,17.2,22.5,45.0,1,2,Humid,Good,Day,6.4,0.5,8.84,8.93,0,0,2.0,6,7,14.6,16.4,,0.37,0.32,-11.5,0.7882134828336127,-7.0,-4.5,0.7199999999999998,-1.33,-0.3049999999999997,5.9,-0.08999999999999986,-1,0,-1.799999999999999,0.04999999999999999,-1,3,-3,0,-3,0,-4,13.299999999999997,-27.8,0.3333,0.5,-0.16670000000000001,0.75,0.5,-0.22,0.5,-0.72,0.4,0.28,0.32,3,19,-16,Home_Win
ISL00039,2015-16,2015-12-02,Bengaluru FC,East Bengal FC,Bengaluru,3-4-3,3-5-2,6.35,6.53,6.14,6.94,62.2,36.9,51.3,27.4,7,7,9,14,3,0,1,1,3,0,3,1,42.9,34.5,41.1,26.3,3,1,Overcast,Good,Night,6.0,7.1,7.59,5.82,0,0,2.5,8,7,15.8,8.6,,0.48,0.37,10.900000000000006,1.2124753971782851,9.5,1.4000000000000057,0.20999999999999996,-0.41000000000000014,-0.10000000000000053,-1.0999999999999996,1.7699999999999996,1,0,7.200000000000001,0.10999999999999999,2,-2,-7,2,-1,0,-1,1.7999999999999972,8.2,0.3333,0.4,-0.06670000000000004,0.6667,0.3333,0.33,0.0,0.33,0.4,0.28,0.32,7,1,6,Draw
ISL00040,2015-16,2015-12-07,Mumbai City FC,ATK Mohun Bagan,Mumbai,4-2-3-1,5-3-2,6.62,7.52,6.6,7.8,49.4,25.6,43.7,27.3,8,14,11,11,0,2,1,3,0,3,1,6,20.1,18.0,34.3,26.7,1,1,Clear,Average,Night,5.5,5.4,7.54,7.77,1,1,5.0,6,6,12.6,11.5,,0.34,0.31,5.699999999999996,1.1304345239280265,-1.6999999999999993,7.399999999999995,0.020000000000000462,-0.28000000000000025,-0.129999999999999,0.09999999999999964,-0.22999999999999954,0,0,1.0999999999999996,0.030000000000000027,0,-3,3,-1,-1,-1,-3,-14.199999999999996,-8.7,0.2,0.4286,-0.22859999999999997,0.3333,1.0,-0.6,0.14,-0.74,0.5,0.0,0.5,9,8,1,Away_Win
ISL00041,2015-16,2015-12-08,Kerala Blasters,Jamshedpur FC,Kochi,3-5-2,4-3-3,8.68,7.73,6.93,7.07,48.4,27.3,51.3,30.2,5,18,9,5,1,2,5,4,1,3,5,5,34.4,30.9,51.9,44.8,2,0,Rainy,Good,Night,8.5,4.4,7.77,7.71,0,1,6.6,9,10,28.2,5.5,Away,0.4,0.44,-2.8999999999999986,0.9434696016628457,-2.8999999999999986,0.0,1.75,0.6600000000000001,1.205,4.1,0.05999999999999961,-1,-1,22.7,-0.03999999999999998,2,-4,13,-4,-2,-4,-2,-17.5,-13.899999999999999,0.4,0.4444,-0.044399999999999995,0.8,0.3333,0.0,-0.33,0.33,0.0,0.0,1.0,6,10,-4,Home_Win
ISL00042,2015-16,2015-12-09,Kerala Blasters,NorthEast United FC,Kochi,3-5-2,4-3-3,6.93,7.1,6.31,7.5,56.3,30.3,25.7,14.6,7,10,12,11,2,2,0,1,2,2,0,2,24.5,16.7,26.2,29.8,0,0,Overcast,Good,Night,8.0,9.3,6.08,8.0,0,0,3.9,12,10,16.9,10.7,Away,0.43,0.5,30.599999999999998,2.190660626202091,15.700000000000001,14.899999999999997,0.6200000000000001,-0.40000000000000036,0.11000000000000032,-1.3000000000000007,-1.92,2,0,6.199999999999999,-0.07,0,-5,-1,2,1,2,0,-1.6999999999999993,-13.100000000000001,0.4545,0.6,-0.14549999999999996,0.8333,0.75,0.1,0.2,-0.1,0.4,0.28,0.32,1,28,-27,Draw
ISL00043,2015-16,2015-12-10,Punjab FC,Chennaiyin FC,Mohali,5-3-2,3-4-3,6.28,6.71,6.62,6.29,35.2,21.6,39.3,27.3,5,13,8,17,1,2,2,0,1,2,2,0,24.2,51.2,49.7,33.1,3,2,Clear,Good,Day,6.9,4.9,8.05,8.88,0,0,7.3,3,5,5.1,9.2,,0.44,0.43,-4.099999999999994,0.8956740723475644,-5.699999999999999,1.600000000000005,-0.33999999999999986,0.41999999999999993,0.040000000000000036,2.0,-0.8300000000000001,-2,0,-4.1,0.010000000000000009,1,-3,-4,-1,2,-1,2,-25.500000000000004,18.1,0.3333,0.25,0.08329999999999999,0.0,0.0,1.33,-0.5,1.83,0.4,0.28,0.32,13,14,-1,Home_Win
ISL00044,2015-16,2015-12-11,Jamshedpur FC,Chennaiyin FC,Jamshedpur,3-4-3,4-4-2,6.49,6.96,6.2,5.56,42.7,23.2,74.0,48.9,10,13,10,12,1,1,0,3,2,1,0,5,50.1,46.0,27.7,15.9,0,2,Humid,Good,Day,6.8,3.1,7.94,7.86,0,0,5.7,10,5,29.4,8.1,,0.3,0.45,-31.299999999999997,0.5770269490504123,-25.7,-5.599999999999998,0.29000000000000004,1.4000000000000004,0.8449999999999998,3.6999999999999997,0.08000000000000007,5,0,21.299999999999997,-0.15000000000000002,-2,0,1,1,-2,2,-4,22.400000000000002,30.1,0.4,0.2,0.2,0.5,0.0,-0.4,-1.2,0.7999999999999999,0.4,0.28,0.32,3,1,2,Home_Win
ISL00045,2015-16,2015-12-11,Mumbai City FC,Jamshedpur FC,Mumbai,4-3-3,3-5-2,6.83,6.98,6.41,6.7,37.8,21.3,49.1,23.7,9,10,5,14,3,1,0,1,3,2,0,1,51.1,23.0,54.6,15.3,2,2,Rainy,Good,Night,6.7,2.6,5.81,7.77,0,2,3.6,3,12,16.7,27.3,,0.44,0.31,-11.300000000000004,0.7698572770148111,-2.3999999999999986,-8.900000000000006,0.41999999999999993,0.28000000000000025,0.35000000000000053,4.1,-1.96,-9,-2,-10.600000000000001,0.13,0,4,-4,3,0,3,1,-3.5,7.699999999999999,0.1818,0.4545,-0.27270000000000005,0.25,0.25,-0.6,-0.4,-0.19999999999999996,0.0,0.0,1.0,4,1,3,Draw
ISL00046,2015-16,2015-12-11,Punjab FC,NorthEast United FC,Mohali,4-3-3,3-4-3,6.4,7.36,6.81,6.72,50.9,32.1,66.7,34.2,7,14,2,10,3,2,1,1,4,2,1,2,30.6,26.9,37.8,36.0,0,2,Rainy,Good,Night,5.7,7.7,6.77,6.62,0,0,1.1,6,11,13.9,28.2,,0.35,0.43,-15.800000000000004,0.7631183263690664,-2.1000000000000014,-13.700000000000003,-0.40999999999999925,0.6400000000000006,0.1150000000000011,-2.0,0.14999999999999947,-5,0,-14.299999999999999,-0.08000000000000002,-2,5,4,2,1,3,0,-7.199999999999996,-9.100000000000001,0.5,0.5,0.0,0.5,0.6,2.0,0.17,1.83,0.4,0.28,0.32,1,2,-1,Draw
ISL00047,2015-16,2015-12-14,Chennaiyin FC,ATK Mohun Bagan,Chennai,4-4-2,3-4-3,6.69,6.18,7.99,7.43,76.6,42.4,35.3,19.6,10,8,5,17,0,1,2,2,1,1,4,4,41.6,24.5,38.8,47.4,2,2,Overcast,Average,Day,4.8,5.0,8.15,7.49,0,0,2.7,5,9,13.3,26.4,Away,0.34,0.31,41.3,2.169971056665423,22.799999999999997,18.5,-1.2999999999999998,-1.25,-1.2749999999999995,-0.20000000000000018,0.6600000000000001,-4,0,-13.099999999999998,0.030000000000000027,0,5,-9,-2,-1,-3,-3,2.8000000000000043,-22.9,0.1667,0.5,-0.33330000000000004,0.5,1.0,-1.17,0.25,-1.42,0.4,0.28,0.32,3,7,-4,Away_Win
ISL00048,2015-16,2015-12-15,ATK Mohun Bagan,Punjab FC,Kolkata,3-5-2,4-3-3,6.11,7.5,7.08,6.06,36.9,25.0,59.3,27.7,10,9,7,22,1,0,2,0,1,0,2,0,19.9,37.6,36.1,41.9,1,2,Rainy,Poor,Day,9.8,7.5,5.82,8.75,1,0,6.9,12,7,7.0,18.6,,0.44,0.33,-22.4,0.6222595915245208,-2.6999999999999993,-19.7,-0.9699999999999998,1.4400000000000004,0.23499999999999943,2.3000000000000007,-2.9299999999999997,5,1,-11.600000000000001,0.10999999999999999,-1,3,-13,-1,0,-1,0,-16.200000000000003,-4.299999999999997,0.5556,0.4,0.15559999999999996,0.3333,0.5,0.44,1.6,-1.1600000000000001,1.0,0.0,0.0,1,4,-3,Home_Win
ISL00049,2015-16,2015-12-23,Hyderabad FC,Jamshedpur FC,Hyderabad,3-4-3,4-2-3-1,6.83,7.1,6.4,7.52,50.1,24.8,50.9,32.6,6,14,10,11,1,1,4,0,3,1,5,0,53.0,49.6,35.9,41.2,1,0,Clear,Average,Day,8.7,1.6,6.37,5.66,1,0,8.8,8,10,21.8,24.9,,0.35,0.42,-0.7999999999999972,0.9842827142863037,-7.800000000000001,7.0000000000000036,0.4299999999999997,-0.41999999999999993,0.004999999999999893,7.1,0.71,-2,1,-3.099999999999998,-0.07,1,-4,3,-3,1,-2,1,17.1,8.399999999999999,0.5,0.4167,0.08329999999999999,0.6667,0.2,0.5,-0.3,0.8,1.0,0.0,0.0,27,12,15,Home_Win
ISL00050,2015-16,2015-12-26,Punjab FC,Bengaluru FC,Mohali,5-3-2,4-4-2,7.82,6.44,5.8,6.6,37.0,23.5,24.0,15.4,9,13,9,9,1,1,3,1,2,1,3,1,43.0,44.8,48.9,50.6,0,3,Rainy,Good,Night,0.8,9.5,6.85,6.34,0,0,6.4,7,6,20.6,21.2,,0.35,0.3,13.0,1.5416660243058233,8.1,4.9,2.0200000000000005,-0.15999999999999925,0.9300000000000015,-8.7,0.5099999999999998,1,0,-0.5999999999999979,0.04999999999999999,-3,0,4,-2,0,-1,0,-5.899999999999999,-5.800000000000004,0.3333,0.2857,0.047599999999999976,0.3333,0.0,1.0,0.29,0.71,0.4,0.28,0.32,11,24,-13,Draw
ISL00051,2015-16,2015-12-27,Bengaluru FC,Odisha FC,Bengaluru,4-3-3,4-4-2,6.75,8.04,7.57,7.58,33.3,18.5,49.3,25.8,11,16,14,11,2,0,3,1,2,0,4,1,38.2,23.7,23.4,45.9,0,0,Rainy,Average,Night,2.1,2.7,7.68,9.05,0,0,6.5,6,3,21.8,7.0,,0.49,0.47,-16.0,0.6754562524429507,-7.300000000000001,-8.7,-0.8200000000000003,0.4599999999999991,-0.1800000000000006,-0.6000000000000001,-1.370000000000001,3,0,14.8,0.020000000000000018,0,-3,5,-1,-1,-2,-1,14.800000000000004,-22.2,0.25,0.125,0.125,0.5,0.0,0.25,-0.38,0.63,0.0,1.0,0.0,1,28,-27,Home_Win
ISL00052,2015-16,2015-12-28,ATK Mohun Bagan,NorthEast United FC,Kolkata,4-3-3,3-4-3,7.0,7.44,7.38,6.9,37.7,21.0,32.0,21.6,11,14,7,16,2,0,3,4,2,0,4,5,34.3,21.5,30.5,27.1,1,1,Humid,Good,Day,8.3,7.9,6.01,7.66,0,1,9.6,12,9,13.2,13.9,,0.4,0.49,5.700000000000003,1.1781246318360525,-0.6000000000000014,6.300000000000004,-0.3799999999999999,0.54,0.08000000000000007,0.40000000000000036,-1.6500000000000004,3,-1,-0.7000000000000011,-0.08999999999999997,0,4,-2,-1,-4,-2,-5,3.799999999999997,-5.600000000000001,0.6,0.4286,0.1714,0.4286,0.5,0.6,0.14,0.45999999999999996,0.0,0.0,1.0,13,17,-4,Draw
ISL00053,2015-16,2015-12-30,NorthEast United FC,Jamshedpur FC,Guwahati,4-2-3-1,5-3-2,5.88,6.25,7.16,7.01,37.9,23.1,36.2,21.3,10,18,12,15,0,1,1,2,0,1,3,2,15.2,17.1,33.9,38.3,3,1,Humid,Good,Day,7.0,7.0,6.16,7.0,0,0,4.7,7,7,26.8,20.8,Away,0.41,0.32,1.6999999999999957,1.0469610367510946,1.8000000000000007,-0.10000000000000497,-1.2800000000000002,-0.7599999999999998,-1.0200000000000005,0.0,-0.8399999999999999,0,0,6.0,0.08999999999999997,2,-2,3,-1,-1,-3,-1,-18.7,-21.199999999999996,0.375,0.3846,-0.009599999999999997,0.0,0.1667,0.12,-0.4,0.52,0.4,0.28,0.32,2,7,-5,Draw
ISL00054,2015-16,2015-12-31,Kerala Blasters,Bengaluru FC,Kochi,4-3-3,4-2-3-1,6.76,7.84,6.53,7.07,45.7,26.5,55.2,27.9,14,14,7,17,1,0,2,1,1,1,3,2,33.6,25.7,35.0,31.1,1,1,Clear,Good,Night,3.8,8.0,4.3,4.75,1,0,3.0,10,6,13.8,14.3,,0.31,0.37,-9.5,0.8278984007430433,-1.3999999999999986,-8.100000000000001,0.22999999999999954,0.7699999999999996,0.4999999999999991,-4.2,-0.4500000000000002,4,1,-0.5,-0.06,0,7,-3,-1,-1,-2,-1,-1.3999999999999986,-5.400000000000002,0.4167,0.3333,0.08340000000000003,0.7143,0.0,0.2,0.33,-0.13,1.0,0.0,0.0,22,4,18,Home_Win
ISL00055,2015-16,2016-01-01,NorthEast United FC,Odisha FC,Guwahati,3-4-3,3-4-3,6.39,7.61,6.71,6.28,45.4,25.1,47.7,28.9,5,13,6,17,0,2,0,1,0,2,1,1,26.4,44.4,37.1,47.1,2,1,Humid,Average,Night,6.9,2.6,6.42,7.21,0,1,3.9,5,2,11.7,9.8,,0.44,0.34,-2.3000000000000043,0.9517817711149326,-3.799999999999997,1.499999999999993,-0.3200000000000003,1.33,0.5049999999999999,4.300000000000001,-0.79,3,-1,1.8999999999999986,0.09999999999999998,1,-1,-4,0,1,-1,1,-10.700000000000003,-2.700000000000003,0.3333,0.1111,0.22219999999999998,0.0,0.0,0.11,-0.44,0.55,0.0,0.5,0.5,2,5,-3,Away_Win
ISL00056,2015-16,2016-01-02,Punjab FC,Mumbai City FC,Mohali,4-2-3-1,4-4-2,7.17,6.49,6.65,7.08,43.4,19.5,49.0,30.3,11,12,5,18,4,1,1,1,5,3,1,1,38.4,55.0,38.9,24.6,1,0,Overcast,Good,Night,0.1,7.6,8.72,8.6,0,0,1.4,5,4,25.9,20.5,,0.41,0.42,-5.600000000000001,0.885714104956305,-10.8,5.199999999999999,0.5199999999999996,-0.5899999999999999,-0.03500000000000014,-7.5,0.120000000000001,1,0,5.399999999999999,-0.010000000000000009,1,6,-6,3,0,4,2,-0.5,30.4,0.2857,0.1667,0.11900000000000002,0.25,0.1429,0.86,-0.6,1.46,0.4,0.28,0.32,7,22,-15,Home_Win
ISL00057,2015-16,2016-01-03,Hyderabad FC,NorthEast United FC,Hyderabad,3-5-2,4-3-3,6.11,7.33,6.68,8.15,63.9,30.2,39.4,24.8,16,11,10,10,3,2,0,4,4,2,0,5,42.4,42.5,54.2,20.0,0,1,Humid,Good,Night,6.1,8.8,6.82,7.4,0,0,2.9,11,4,26.6,27.2,,0.34,0.45,24.5,1.6218269995362944,5.399999999999999,19.100000000000005,-0.5699999999999994,-0.8200000000000003,-0.6949999999999994,-2.700000000000001,-0.5800000000000001,7,0,-0.5999999999999979,-0.10999999999999999,-1,6,1,3,-2,4,-3,-11.800000000000004,22.5,0.6,0.3,0.3,0.75,0.4286,0.8,-0.1,0.9,0.4,0.28,0.32,11,2,9,Draw
ISL00058,2015-16,2016-01-05,Kerala Blasters,Odisha FC,Kochi,3-5-2,3-5-2,6.91,7.46,6.47,6.85,33.9,21.3,44.6,30.9,9,14,10,10,0,0,0,1,0,1,0,1,44.4,51.4,54.8,49.7,1,1,Clear,Average,Night,5.8,5.1,5.98,7.42,1,0,3.5,13,4,17.2,7.1,Both,0.39,0.36,-10.700000000000003,0.7600895156749964,-9.599999999999998,-1.100000000000005,0.4400000000000004,0.6100000000000003,0.5250000000000004,0.7000000000000002,-1.4399999999999995,9,1,10.1,0.030000000000000027,0,-1,4,0,-1,0,0,-10.399999999999999,1.6999999999999957,0.4615,0.2,0.2615,0.75,0.2,0.7,-0.2,0.8999999999999999,1.0,0.0,0.0,5,4,1,Draw
ISL00059,2015-16,2016-01-06,Chennaiyin FC,NorthEast United FC,Chennai,3-4-3,5-3-2,6.54,7.33,6.69,7.14,50.3,29.2,40.8,27.7,11,14,7,12,1,1,3,2,1,2,3,4,43.1,36.5,22.2,16.5,1,0,Overcast,Good,Night,5.6,8.5,5.8,6.36,0,0,7.1,4,4,10.5,10.5,,0.47,0.35,9.5,1.2328428350875404,1.5,8.0,-0.15000000000000036,0.1900000000000004,0.020000000000000462,-2.9000000000000004,-0.5600000000000005,0,0,0.0,0.12,1,4,2,-2,-1,-2,-2,20.900000000000002,20.0,0.1429,0.2727,-0.1298,0.3333,0.375,-1.29,0.1,-1.3900000000000001,0.4,0.28,0.32,23,3,20,Away_Win
ISL00060,2015-16,2016-01-06,Jamshedpur FC,NorthEast United FC,Jamshedpur,4-4-2,4-4-2,7.83,6.93,6.97,7.07,39.9,24.9,38.2,21.1,9,10,12,13,2,2,2,0,3,2,4,1,34.5,42.9,42.1,46.9,1,0,Rainy,Average,Night,3.8,8.0,7.4,8.71,0,0,2.1,5,6,24.3,10.9,,0.44,0.41,1.6999999999999957,1.0445023443711139,3.799999999999997,-2.1000000000000014,0.8600000000000003,-0.14000000000000057,0.3600000000000003,-4.2,-1.3100000000000005,-1,0,13.4,0.030000000000000027,1,-3,-3,0,2,-1,1,-7.600000000000001,-4.0,0.3571,0.3333,0.023799999999999988,0.5714,0.4444,-0.2,0.2,-0.4,0.0,1.0,0.0,7,1,6,Home_Win
ISL00061,2015-16,2016-01-06,Chennaiyin FC,ATK Mohun Bagan,Chennai,4-4-2,5-3-2,6.11,7.15,5.01,6.99,25.4,17.5,59.5,33.2,11,14,6,15,3,0,2,1,3,1,2,2,30.7,29.8,29.2,19.6,4,0,Overcast,Average,Night,0.1,2.1,7.93,5.86,0,1,4.6,3,10,27.1,27.4,,0.48,0.36,-34.1,0.42689068455618745,-15.700000000000003,-18.4,1.1000000000000005,0.16000000000000014,0.6300000000000008,-2.0,2.0699999999999994,-7,-1,-0.29999999999999716,0.12,4,5,-1,1,-1,1,-1,1.5,10.2,0.125,0.5455,-0.4205,0.25,1.0,-1.38,0.6,-1.98,0.0,0.0,1.0,1,9,-8,Home_Win
ISL00062,2015-16,2016-01-16,NorthEast United FC,Odisha FC,Guwahati,5-3-2,5-3-2,6.39,7.35,8.05,6.05,52.0,32.3,44.2,20.1,11,14,12,15,2,1,1,0,2,2,2,1,34.1,17.4,16.2,25.2,1,0,Clear,Poor,Night,6.9,4.6,7.54,7.67,0,2,3.3,5,4,19.4,14.0,,0.46,0.46,7.799999999999997,1.176470322065538,12.199999999999996,-4.399999999999999,-1.660000000000001,1.2999999999999998,-0.1800000000000015,2.3000000000000007,-0.1299999999999999,1,-2,5.399999999999999,0.0,1,-1,-1,1,1,0,1,17.900000000000002,-7.800000000000001,0.3077,0.1818,0.12589999999999998,0.0,0.1667,-0.1,0.0,-0.1,0.0,0.3333,0.6667,10,11,-1,Away_Win
ISL00063,2015-16,2016-01-17,FC Goa,Kerala Blasters,Goa,3-5-2,4-4-2,6.6,7.36,7.52,6.28,36.5,16.9,41.5,23.0,14,17,7,10,3,1,3,0,4,2,3,0,23.9,36.4,42.5,21.1,1,1,Overcast,Good,Night,4.0,1.8,6.06,7.38,1,0,1.4,11,11,15.5,9.2,,0.48,0.41,-5.0,0.879517860357142,-6.100000000000001,1.1000000000000014,-0.9199999999999999,1.08,0.08000000000000007,2.2,-1.3200000000000003,0,1,6.300000000000001,0.07,0,7,7,0,1,1,2,-18.6,15.299999999999997,0.6,0.4286,0.1714,0.0,0.0,0.8,0.4,0.4,1.0,0.0,0.0,30,12,18,Away_Win
